time,latitude,longitude,acceleration,light,temperature,sound,volts,altitude,pedometer
6/22/2010 16:47,42.3659,-71.1033,40,416,21,422,1,65,1
6/22/2010 16:47,42.3659,-71.1033,40,416,21,293,1,65,1
6/22/2010 16:47,42.3659,-71.1033,40,417,21,333,1,64,1
6/22/2010 16:47,42.366,-71.1033,40,417,21,393,1,64,1
6/22/2010 16:47,42.3657,-71.1036,40,421,21,493,1,62,1
6/22/2010 16:47,42.3657,-71.1036,40,420,21,512,1,62,1
6/22/2010 16:47,42.3657,-71.1037,40,420,21,436,1,61,1
6/22/2010 16:47,42.3657,-71.1036,40,419,21,434,1,60,1
6/22/2010 16:47,42.3657,-71.1037,40,421,21,421,1,60,1
6/22/2010 16:47,42.3657,-71.1036,30,421,21,401,1,59,1
6/22/2010 16:47,42.3657,-71.1036,40,419,21,418,1,58,1
6/22/2010 16:47,42.3657,-71.1036,40,423,21,406,1,58,1
6/22/2010 16:47,42.3657,-71.1036,40,425,21,390,1,58,1
6/22/2010 16:47,42.3658,-71.1036,40,427,21,381,1,57,1
6/22/2010 16:47,42.3658,-71.1036,40,427,21,373,1,56,1
6/22/2010 16:47,42.3658,-71.1036,40,427,21,378,1,56,1
6/22/2010 16:47,42.3658,-71.1036,40,427,21,381,1,55,1
6/22/2010 16:47,42.3658,-71.1036,40,429,21,436,1,54,1
6/22/2010 16:47,42.3658,-71.1036,40,429,21,366,1,54,1
6/22/2010 16:47,42.3658,-71.1036,40,429,21,417,1,54,1
6/22/2010 16:47,42.3658,-71.1037,40,429,21,394,1,53,1
6/22/2010 16:47,42.3658,-71.1037,40,427,21,392,1,52,1
6/22/2010 16:47,42.3658,-71.1038,30,427,21,354,1,52,1
6/22/2010 16:47,42.3657,-71.1038,40,425,21,377,1,51,1
6/22/2010 16:47,42.3657,-71.1038,40,424,21,395,1,51,1
6/22/2010 16:47,42.3656,-71.1039,30,425,21,423,1,50,1
6/22/2010 16:47,42.3656,-71.1039,30,425,21,351,1,50,1
6/22/2010 16:48,42.3651,-71.1036,40,427,21,325,1,44,1
6/22/2010 16:48,42.3655,-71.1037,30,427,21,385,1,41,1
6/22/2010 16:48,42.3655,-71.1037,40,427,21,450,1,40,1
6/22/2010 16:48,42.3656,-71.1037,40,427,21,416,1,39,1
6/22/2010 16:48,42.3656,-71.1037,40,423,21,447,1,38,1
6/22/2010 16:48,42.3657,-71.1037,30,422,21,441,1,37,1
6/22/2010 16:48,42.3657,-71.1037,30,424,21,386,1,37,1
6/22/2010 16:48,42.3657,-71.1037,40,424,21,390,1,36,1
6/22/2010 16:48,42.3657,-71.1037,30,423,21,491,1,35,1
6/22/2010 16:48,42.3657,-71.1037,40,423,21,322,1,34,1
6/22/2010 16:48,42.3657,-71.1037,40,423,21,369,1,34,1
6/22/2010 16:48,42.3657,-71.1037,30,423,21,396,1,33,1
6/22/2010 16:48,42.3657,-71.1037,40,426,21,378,1,32,1
6/22/2010 16:48,42.3657,-71.1037,40,430,21,469,1,31,1
6/22/2010 16:48,42.3657,-71.1037,30,433,21,371,1,30,1
6/22/2010 16:48,42.3657,-71.1037,40,432,21,374,1,30,1
6/22/2010 16:48,42.3656,-71.1037,40,432,21,356,1,29,1
6/22/2010 16:48,42.3656,-71.1037,40,431,21,360,1,29,1
6/22/2010 16:48,42.3656,-71.1037,40,430,21,388,1,28,1
6/22/2010 16:48,42.3656,-71.1036,30,427,21,427,1,27,1
6/22/2010 16:48,42.3656,-71.1036,40,424,21,421,1,27,1
6/22/2010 16:48,42.3656,-71.1036,30,427,21,405,1,26,1
6/22/2010 16:48,42.3656,-71.1036,30,432,21,357,1,26,1
6/22/2010 16:48,42.3655,-71.1036,40,433,21,370,1,25,1
6/22/2010 16:48,42.3655,-71.1036,40,433,21,372,1,25,1
6/22/2010 16:48,42.3655,-71.1036,30,433,21,306,1,24,1
6/22/2010 16:48,42.3655,-71.1036,40,431,21,345,1,23,1
6/22/2010 16:48,42.3655,-71.1036,40,430,21,394,1,23,1
6/22/2010 16:48,42.3655,-71.1036,30,430,21,396,1,22,1
6/22/2010 16:48,42.3655,-71.1037,40,433,21,395,1,22,1
6/22/2010 16:48,42.3655,-71.1037,30,432,21,353,1,22,1
6/22/2010 16:48,42.3655,-71.1037,40,432,21,384,1,21,1
6/22/2010 16:49,42.3656,-71.1037,40,431,21,407,1,21,1
6/22/2010 16:49,42.3656,-71.1037,40,431,21,335,1,20,1
6/22/2010 16:49,42.3655,-71.1037,40,431,21,449,1,20,1
6/22/2010 16:49,42.3655,-71.1037,40,430,21,470,1,20,1
6/22/2010 16:49,42.3655,-71.1037,40,429,21,468,1,19,1
6/22/2010 16:49,42.3655,-71.1037,40,429,21,367,1,19,1
6/22/2010 16:49,42.3655,-71.1037,40,428,21,389,1,18,1
6/22/2010 16:49,42.3655,-71.1038,40,427,21,355,1,18,1
6/22/2010 16:49,42.3655,-71.1038,40,426,21,375,1,18,1
6/22/2010 16:49,42.3655,-71.1038,40,425,21,402,1,17,1
6/22/2010 16:49,42.3655,-71.1038,40,425,21,382,1,17,1
6/22/2010 16:49,42.3655,-71.1038,40,424,21,353,1,17,1
6/22/2010 16:49,42.3655,-71.1038,40,424,21,390,1,16,1
6/22/2010 16:49,42.3655,-71.1038,40,424,21,426,1,16,1
6/22/2010 16:49,42.3655,-71.1038,40,426,21,412,1,16,1
6/22/2010 16:49,42.3655,-71.1038,40,426,21,425,1,16,1
6/22/2010 16:49,42.3655,-71.1038,40,426,21,374,1,15,1
6/22/2010 16:49,42.3655,-71.1038,40,426,21,372,1,15,1
6/22/2010 16:49,42.3655,-71.1038,40,427,21,375,1,15,1
6/22/2010 16:49,42.3654,-71.1038,40,426,21,379,1,15,1
6/22/2010 16:49,42.3654,-71.1038,30,425,21,328,1,15,1
6/22/2010 16:49,42.3654,-71.1038,40,425,21,305,1,14,1
6/22/2010 16:49,42.3654,-71.1038,40,425,21,340,1,14,1
6/22/2010 16:49,42.3654,-71.1038,30,426,21,462,1,14,1
6/22/2010 16:49,42.3654,-71.1038,40,426,21,339,1,13,1
6/22/2010 16:49,42.3654,-71.1038,30,426,21,336,1,13,1
6/22/2010 16:49,42.3654,-71.1038,30,426,21,411,1,13,1
6/22/2010 16:49,42.3654,-71.1038,30,427,21,401,1,13,1
6/22/2010 16:49,42.3654,-71.1038,40,426,21,376,1,12,1
6/22/2010 16:49,42.3654,-71.1038,40,425,21,513,1,12,1
6/22/2010 16:49,42.3654,-71.1038,40,423,21,462,1,12,1
6/22/2010 16:49,42.3654,-71.1038,40,423,21,458,1,11,1
6/22/2010 16:49,42.3654,-71.1038,40,422,21,378,1,11,1
6/22/2010 16:49,42.3654,-71.1038,30,422,21,400,1,11,1
6/22/2010 16:49,42.3655,-71.1038,40,423,21,411,1,11,1
6/22/2010 16:49,42.3655,-71.1038,40,422,21,396,1,10,1
6/22/2010 16:49,42.3655,-71.1038,40,422,21,414,1,10,1
6/22/2010 16:49,42.3655,-71.1038,40,423,21,335,1,10,1
6/22/2010 16:49,42.3655,-71.1038,40,422,21,326,1,10,1
6/22/2010 16:49,42.3655,-71.1038,40,422,21,429,1,9,1
6/22/2010 16:49,42.3655,-71.1038,40,421,21,353,1,9,1
6/22/2010 16:49,42.3655,-71.1038,40,422,21,399,1,9,1
6/22/2010 16:49,42.3655,-71.1038,30,423,21,417,1,9,1
6/22/2010 16:49,42.3655,-71.1038,40,423,21,416,1,9,1
6/22/2010 16:49,42.3654,-71.1038,40,422,21,381,1,9,1
6/22/2010 16:49,42.3654,-71.1038,30,423,21,384,1,9,1
6/22/2010 16:49,42.3654,-71.1037,40,423,21,398,1,8,1
6/22/2010 16:49,42.3654,-71.1037,40,422,21,377,1,8,1
6/22/2010 16:49,42.3654,-71.1037,40,419,21,415,1,8,1
6/22/2010 16:49,42.3654,-71.1037,40,416,21,337,1,8,1
6/22/2010 16:49,42.3654,-71.1037,30,414,21,394,1,8,1
6/22/2010 16:49,42.3653,-71.1037,40,412,21,404,1,8,1
6/22/2010 16:49,42.3653,-71.1037,40,410,21,418,1,8,1
6/22/2010 16:49,42.3653,-71.1037,40,412,21,290,1,8,1
6/22/2010 16:49,42.3653,-71.1037,40,413,21,306,1,8,1
6/22/2010 16:49,42.3653,-71.1037,30,412,21,369,1,7,1
6/22/2010 16:49,42.3653,-71.1037,30,414,21,320,1,7,1
6/22/2010 16:49,42.3653,-71.1037,40,413,21,385,1,7,1
6/22/2010 16:49,42.3653,-71.1037,40,411,21,381,1,7,1
6/22/2010 16:49,42.3654,-71.1037,40,411,21,343,1,7,1
6/22/2010 16:50,42.3654,-71.1037,40,411,21,387,1,6,1
6/22/2010 16:50,42.3654,-71.1037,40,411,21,379,1,6,1
6/22/2010 16:50,42.3654,-71.1038,40,412,21,400,1,6,1
6/22/2010 16:50,42.3654,-71.1038,40,412,21,373,1,6,1
6/22/2010 16:50,42.3654,-71.1038,30,412,21,402,1,5,1
6/22/2010 16:50,42.3654,-71.1038,40,411,21,410,1,5,1
6/22/2010 16:50,42.3654,-71.1037,40,410,21,393,1,5,1
6/22/2010 16:50,42.3654,-71.1038,30,410,21,348,1,5,1
6/22/2010 16:50,42.3655,-71.1038,30,411,21,398,1,5,1
6/22/2010 16:50,42.3655,-71.1037,40,412,21,414,1,5,1
6/22/2010 16:50,42.3655,-71.1037,40,411,21,413,1,5,1
6/22/2010 16:50,42.3655,-71.1037,30,409,21,416,1,5,1
6/22/2010 16:50,42.3656,-71.1037,30,408,21,494,1,5,1
6/22/2010 16:50,42.3656,-71.1037,40,407,21,369,1,5,1
6/22/2010 16:50,42.3656,-71.1037,40,405,21,365,1,5,1
6/22/2010 16:50,42.3656,-71.1037,40,406,21,397,1,5,1
6/22/2010 16:50,42.3656,-71.1037,40,407,21,445,1,4,1
6/22/2010 16:50,42.3656,-71.1037,30,407,21,393,1,4,1
6/22/2010 16:50,42.3656,-71.1037,40,408,21,352,1,4,1
6/22/2010 16:50,42.3655,-71.1038,30,407,21,407,1,-5,1
6/22/2010 16:50,42.3655,-71.1038,40,407,21,416,1,-9,1
6/22/2010 16:50,42.3656,-71.1037,30,406,21,455,1,5,1
6/22/2010 16:50,42.3656,-71.1037,30,405,21,353,1,11,1
6/22/2010 16:50,42.3656,-71.1037,40,403,21,422,1,14,1
6/22/2010 16:50,42.3656,-71.1037,40,402,21,387,1,16,1
6/22/2010 16:50,42.3656,-71.1037,40,402,21,359,1,17,1
6/22/2010 16:50,42.3656,-71.1037,40,402,21,393,1,19,1
6/22/2010 16:50,42.3656,-71.1037,40,403,21,385,1,20,1
6/22/2010 16:50,42.3656,-71.1037,40,403,21,453,1,21,1
6/22/2010 16:50,42.3656,-71.1037,40,402,21,337,1,22,1
6/22/2010 16:50,42.3656,-71.1037,40,400,21,395,1,22,1
6/22/2010 16:50,42.3656,-71.1037,40,399,21,302,1,23,1
6/22/2010 16:50,42.3656,-71.1037,40,399,21,401,1,24,1
6/22/2010 16:50,42.3656,-71.1037,40,400,21,361,1,24,1
6/22/2010 16:50,42.3655,-71.1037,40,401,21,429,1,25,1
6/22/2010 16:50,42.3655,-71.1037,30,401,21,358,1,26,1
6/22/2010 16:50,42.3655,-71.1037,40,400,21,381,1,27,1
6/22/2010 16:50,42.3655,-71.1037,40,400,21,387,1,28,1
6/22/2010 16:50,42.3655,-71.1037,30,400,21,381,1,29,1
6/22/2010 16:50,42.3655,-71.1037,40,400,21,439,1,29,1
6/22/2010 16:50,42.3655,-71.1037,40,398,21,309,1,30,1
6/22/2010 16:50,42.3655,-71.1037,40,398,21,397,1,30,1
6/22/2010 16:50,42.3655,-71.1037,40,398,21,339,1,30,1
6/22/2010 16:50,42.3655,-71.1037,30,398,21,380,1,31,1
6/22/2010 16:50,42.3655,-71.1037,30,397,21,348,1,31,1
