time,latitude,longitude,acceleration,light,temperature,sound,counts,altitude
06/30/2010 08:53:25,42.642147,-71.34171,0.86,1039.87,27.98,0,19,42
06/30/2010 08:54:29,42.642147,-71.34171,0.86,1040.68,28.30,0,6,39
06/30/2010 08:55:34,42.64213,-71.34173,0.86,1040.68,28.30,0,26,38
06/30/2010 08:56:38,42.642113,-71.34173,0.86,1041.49,28.62,1,21,38
06/30/2010 08:57:42,42.642147,-71.34171,0.86,1041.49,28.62,0,16,35
06/30/2010 08:58:46,42.642162,-71.34173,0.86,1041.49,28.95,0,14,35
06/30/2010 08:59:50,42.642147,-71.34173,0.86,1041.49,28.95,0,16,35
06/30/2010 09:00:54,42.642147,-71.34173,0.86,1041.49,29.27,0,18,37
06/30/2010 09:01:59,42.642147,-71.34175,0.86,1041.49,29.27,0,9,37
06/30/2010 09:03:03,42.642162,-71.34175,0.86,1042.30,29.59,0,22,36
06/30/2010 09:04:07,42.642147,-71.34175,0.86,1042.30,29.59,0,22,34
06/30/2010 09:05:11,42.642162,-71.34173,0.86,1042.30,29.59,0,7,32
06/30/2010 09:06:15,42.642162,-71.34175,0.86,1042.30,29.59,0,29,32
06/30/2010 09:07:19,42.642113,-71.34171,0.86,1042.30,29.91,0,16,43
06/30/2010 09:08:23,42.64213,-71.34171,0.86,1042.30,29.91,0,12,41
06/30/2010 09:09:28,42.642113,-71.34173,0.86,1041.49,29.91,0,10,38
06/30/2010 09:10:32,42.642097,-71.34173,0.86,1041.49,29.91,0,10,42
06/30/2010 09:11:36,42.642082,-71.34171,0.86,1041.49,30.23,0,11,42
06/30/2010 09:12:40,42.642113,-71.34173,0.86,1041.49,30.23,0,9,36
06/30/2010 09:13:44,42.642162,-71.34171,0.86,1042.30,30.23,0,7,34
06/30/2010 09:14:48,42.642147,-71.34171,0.86,1042.30,30.56,0,13,35
06/30/2010 09:15:52,42.642147,-71.34173,0.86,1042.30,30.56,0,6,30
06/30/2010 09:16:57,42.642162,-71.34173,0.86,1042.30,30.56,0,20,29
06/30/2010 09:18:01,42.642162,-71.34175,0.86,1042.30,30.56,0,6,29
06/30/2010 09:19:05,42.642162,-71.34175,0.86,1042.30,30.88,3,22,29
06/30/2010 09:20:09,42.642162,-71.34175,0.86,1031.64,30.88,33,18,29
06/30/2010 09:21:13,42.643032,-71.340744,0.90,1058.11,30.88,32,17,33
06/30/2010 09:22:17,42.64728,-71.336716,0.78,1059.65,31.20,21,13,40
06/30/2010 09:23:22,42.65433,-71.331154,0.90,1069.49,31.52,30,9,43
06/30/2010 09:24:26,42.653164,-71.327354,0.90,883.31,31.85,22,21,57
06/30/2010 09:25:30,42.656948,-71.32549,0.90,886.62,31.52,23,18,36
06/30/2010 09:26:34,42.658203,-71.3235,0.94,974.72,31.20,6,17,30
06/30/2010 09:27:38,42.65822,-71.32352,0.78,1081.91,29.59,6,19,29
06/30/2010 09:28:43,42.658146,-71.324,0.74,1061.95,25.40,14,19,28
06/30/2010 09:29:47,42.65735,-71.32433,1.37,1058.88,23.14,16,19,26
06/30/2010 09:30:51,42.657314,-71.32529,1.13,1060.42,22.82,11,15,35
06/30/2010 09:31:55,42.656567,-71.32557,1.09,1058.88,22.50,14,23,44
06/30/2010 09:32:59,42.655697,-71.3257,0.90,1057.34,20.89,20,20,52
06/30/2010 09:34:04,42.654964,-71.326035,1.09,60.11,21.21,20,24,63
06/30/2010 09:35:08,,,1.05,6.29,21.86,6,22, 
06/30/2010 09:36:12,,,0.90,6.29,22.50,6,25, 
06/30/2010 09:37:16,,,0.86,4.19,22.50,4,13, 
06/30/2010 09:38:21,,,0.90,10.47,22.50,12,23, 
06/30/2010 09:39:25,,,0.90,114.72,22.50,5,15, 
06/30/2010 09:40:29,,,0.90,244.56,22.50,5,16, 
06/30/2010 09:41:34,,,0.90,279.91,22.50,6,22, 
06/30/2010 09:42:38,,,0.90,281.75,22.50,7,7, 
06/30/2010 09:43:42,,,0.90,287.27,22.50,4,30, 
