time,latitude,longitude,acceleration,light,temperature,sound,"cricket temperature probe"
"10/15/2009 14:54:30",42.912354,-71.07268,1.02,0.00,-14.56,0,20.23575
"10/15/2009 14:54:31",42.912354,-71.07266,1.17,0.00,-14.88,0,20.23575
"10/15/2009 14:54:32",42.91237,-71.07268,1.25,0.00,-14.88,0,20.23575
"10/15/2009 14:54:33",42.91237,-71.07268,1.02,0.00,-14.88,0,20.23575
"10/15/2009 14:54:34",42.91237,-71.0727,1.17,0.00,-14.88,0,20.23575
"10/15/2009 14:54:35",42.91237,-71.0727,1.13,0.00,-14.88,0,20.23575
"10/15/2009 14:54:36",42.91237,-71.0727,1.05,0.00,-14.88,0,20.23575
"10/15/2009 14:54:37",42.91237,-71.07268,0.86,0.00,-14.88,0,20.23575
"10/15/2009 14:55:38",42.9128,-71.072105,0.94,0.00,-15.21,0,20.23575
"10/15/2009 14:55:50",42.91307,-71.07256,0.94,0.00,-15.53,0,20.23575
"10/15/2009 14:55:52",42.913036,-71.07255,0.94,0.00,-15.53,0,20.23575
"10/15/2009 14:59:13",42.912647,-71.07218,0.98,74.40,-15.85,0,21.13535
"10/15/2009 14:59:14",42.912647,-71.07215,0.98,84.55,-15.85,0,21.13535
"10/15/2009 14:59:15",42.912735,-71.072,1.05,90.61,-15.85,0,21.13535
"10/15/2009 14:59:16",42.9128,-71.07197,1.02,90.61,-15.85,0,21.13535
"10/15/2009 14:59:17",42.91282,-71.0719,1.05,90.61,-15.85,0,21.13535
"10/15/2009 14:59:18",42.91282,-71.07185,1.05,90.61,-15.85,0,21.13535
"10/15/2009 14:59:19",42.91282,-71.0718,1.05,90.61,-15.85,0,21.13535
"10/15/2009 14:59:20",42.91282,-71.071785,1.05,90.61,-15.85,0,21.13535
"10/15/2009 14:59:21",42.91282,-71.071754,1.05,90.61,-15.85,0,21.13535
"10/15/2009 14:59:22",42.912834,-71.07169,1.05,90.61,-15.85,0,21.13535
"10/15/2009 14:59:23",42.91285,-71.07168,1.05,88.59,-16.17,0,21.13535
"10/15/2009 14:59:24",42.912865,-71.07166,1.17,92.63,-15.85,0,21.13535
"10/15/2009 14:59:26",42.912884,-71.07163,1.09,94.65,-15.85,0,21.2478
"10/15/2009 14:59:27",42.9129,-71.07163,1.05,92.63,-15.85,0,21.2478
"10/15/2009 14:59:28",42.912914,-71.07165,1.02,94.65,-15.85,0,21.2478
"10/15/2009 14:59:29",42.9129,-71.07165,1.02,92.63,-15.85,0,21.2478
"10/15/2009 14:59:30",42.9129,-71.07162,0.98,92.63,-15.85,0,21.2478
"10/15/2009 14:59:31",42.9129,-71.0716,1.02,94.65,-15.85,0,21.2478
"10/15/2009 14:59:32",42.9129,-71.0716,1.02,94.65,-15.85,0,21.2478
"10/15/2009 14:59:33",42.9129,-71.0716,1.05,94.65,-16.17,0,21.2478
"10/15/2009 14:59:34",42.9129,-71.0716,1.02,94.65,-15.85,0,21.2478
"10/15/2009 14:59:35",42.912914,-71.07162,1.05,94.65,-15.85,0,21.2478
"10/15/2009 14:59:38",42.912964,-71.07163,1.05,94.65,-15.85,0,21.2478
"10/15/2009 14:59:39",42.913,-71.07163,1.05,94.65,-15.85,0,21.2478
"10/15/2009 14:59:41",42.913036,-71.07165,1.05,94.65,-15.85,0,21.2478
"10/15/2009 14:59:42",42.91305,-71.07165,1.05,94.65,-15.85,0,21.2478
"10/15/2009 14:59:43",42.91307,-71.07166,1.05,94.65,-15.85,0,21.36025
"10/15/2009 14:59:44",42.913086,-71.07168,1.05,94.65,-15.85,0,21.36025
"10/15/2009 14:59:45",42.9131,-71.07169,1.05,94.65,-15.85,0,21.36025
"10/15/2009 14:59:46",42.91312,-71.07174,1.05,94.65,-15.85,0,21.36025
"10/15/2009 15:00:00",42.913265,-71.0719,1.17,86.57,-15.85,0,21.36025
"10/15/2009 15:00:01",42.913216,-71.07187,1.05,120.71,-15.85,0,21.36025
"10/15/2009 15:00:02",42.913185,-71.071815,1.05,124.69,-15.85,1,21.36025
"10/15/2009 15:00:03",42.913185,-71.071785,1.05,177.74,-15.85,0,21.4727
"10/15/2009 15:00:04",42.913166,-71.071754,1.02,138.57,-15.85,0,21.4727
"10/15/2009 15:00:05",42.913185,-71.071724,1.02,130.65,-15.85,0,21.36025
"10/15/2009 15:00:07",42.913166,-71.07168,0.82,102.70,-15.85,0,21.4727
"10/15/2009 15:00:10",42.913136,-71.07168,1.02,96.66,-15.85,0,21.36025
"10/15/2009 15:00:14",42.91312,-71.071724,0.86,98.68,-16.17,0,21.4727
"10/15/2009 15:00:21",42.913185,-71.072235,0.98,68.29,-15.85,0,21.4727
"10/15/2009 15:00:22",42.91315,-71.07222,1.02,204.73,-15.85,0,21.4727
"10/15/2009 15:00:24",42.913136,-71.07222,1.02,330.82,-15.85,0,21.4727
